1086248	0	7111936	1
1086248	0	4611669	1
1086248	0	7111937	1
1086248	0	7111944	1
1086248	0	3648380	1
1086248	0	3338806	1
1086248	0	1284921	1
1086248	0	5934967	1
1086248	0	6250561	1
1086248	0	2035966	1
1091688	0	7894012	1
1091688	0	7894007	1
117113	0	7567214	1
117113	0	5980820	1
117113	0	6632804	1
117113	0	66973	1
117113	0	2438135	1
117113	0	5275890	1
117113	0	3799777	1
117113	0	5953568	1
117113	0	775620	1
117113	0	5016239	1
117113	0	5395543	1
117113	0	3192372	1
117113	0	3144270	1
117113	0	3764455	1
117113	0	2263638	1
117113	0	6733469	1
117113	0	5039882	1
117113	0	3921462	1
117113	0	1503179	1
1007473	0	6044038	1
1007473	0	7231460	1
1007473	0	1394482	1
1007473	0	3898740	1
1007473	0	2607926	1
1007473	0	458479	1
1007473	0	1583260	1
1007473	0	7251742	1
1007473	0	5453713	1
1007473	0	7251748	1
1007473	0	3797232	1
1007473	0	7251750	1
1007473	0	213626	1
1007473	0	3331549	1
1007473	0	2926083	1
1007473	0	8216138	1
1007473	0	6260864	1
1007473	0	7251746	1
54819	0	77066	1
54819	0	7998678	1
54819	0	7998675	1
54819	0	7998677	1
208494	0	7073275	1
208494	0	7073272	1
414155	0	4231122	1
414155	0	4412960	1
414155	0	5390183	1
414155	0	7991201	1
414155	0	7591792	1
414155	0	6968090	1
1083663	0	1166682	1
1083663	0	7135417	1
1083663	0	2155186	1
1083663	0	741804	1
1083663	0	741807	1
1083663	0	7135409	1
1083663	0	7135412	1
1083663	0	2155192	1
1083663	0	2155188	1
1083663	0	5072960	1
1083663	0	7135414	1
1083663	0	2155183	1
1083663	0	2155191	1
1083663	0	1166689	1
1083663	0	7135416	1
1083663	0	4915432	1
689885	0	7637587	1
689885	0	7637588	1
689885	0	7637585	1
689885	0	7637582	1
689885	0	7637589	1
689885	0	7637584	1
689885	0	3895709	1
689885	0	8075600	1
1095876	0	216924	1
1095876	0	7555802	1
1095876	0	7555809	1
1095876	0	5427040	1
208822	0	8009122	1
208822	0	8009123	1
208822	0	7674638	1
208822	0	8717207	1
208822	0	8717209	1
208822	0	5274440	1
208822	0	3634260	1
208822	0	1787531	1
208822	0	8717204	1
208822	0	8738118	1
208822	0	8717208	1
208822	0	2580934	1
208822	0	8717212	1
208822	0	6715164	1
75266	0	7571104	1
75266	0	7571101	1
75266	0	7571100	1
75266	0	7571106	1
9083	0	1599158	1
9083	0	5066808	1
9083	0	551888	1
9083	0	6653709	1
9083	0	4429824	1
9083	0	7067274	1
1097449	0	5932703	1
1097449	0	7413607	1
1097449	0	7413608	1
1097449	0	5932705	1
1097449	0	7413609	1
1097449	0	6523589	1
1097449	0	4832006	1
1097449	0	7413603	1
1097449	0	7413604	1
1097449	0	2340460	1
1097449	0	5832415	1
1097449	0	6964870	1
1097449	0	5932707	1
178468	0	7377854	1
178468	0	7377859	1
178468	0	7377855	1
178468	0	7377860	1
178468	0	7377856	1
149161	0	8406006	1
149161	0	7999719	1
149161	0	3950438	1
149161	0	7999716	1
149161	0	4492977	1
1096257	0	8480196	1
1096257	0	7519784	1
1096257	0	3487847	1
1096257	0	8480197	1
1096257	0	5697849	1
1096257	0	7519779	1
1096257	0	7908444	1
831784	0	7862048	1
831784	0	338370	1
831784	0	2394674	1
831784	0	2394672	1
831784	0	143269	1
825147	0	702337	1
825147	0	425816	1
825147	0	270878	1
825147	0	851739	1
825147	0	5742137	1
825147	0	7653985	1
825147	0	7875504	1
825147	0	6310481	1
825147	0	186544	1
409143	0	1454852	1
409143	0	5330247	1
409143	0	4964614	1
409143	0	5330252	1
409143	0	5330250	1
409143	0	3764635	1
409143	0	6839762	1
409143	0	7410103	1
409143	0	7410095	1
409143	0	8707559	1
409143	0	6315807	1
409143	0	6352672	1
409143	0	7410097	1
409143	0	4348945	1
212195	0	1400101	1
212195	0	7722529	1
212195	0	6697212	1
212195	0	7370138	1
212195	0	7370142	1
608323	0	7646257	1
608323	0	7646259	1
341317	0	7669136	1
341317	0	7669137	1
341317	0	7669140	1
341317	0	7808013	1
341317	0	7669134	1
341317	0	7808015	1
341317	0	7669141	1
341317	0	7669133	1
1084469	0	384257	1
1084469	0	1669683	1
1084469	0	8334585	1
1084469	0	2031595	1
1084469	0	7127941	1
1084469	0	7127936	1
1084469	0	5812776	1
1084469	0	7127935	1
1084469	0	2031598	1
1084469	0	7127942	1
1084469	0	6019803	1
1084469	0	6019800	1
1034595	0	4708014	1
1034595	0	7210726	1
1077356	0	5104557	1
1077356	0	2972789	1
1077356	0	7151669	1
1077356	0	6183393	1
1077356	0	2943376	1
1077356	0	5807756	1
1077356	0	3023892	1
1077356	0	3745854	1
1077356	0	7151665	1
1077356	0	4823248	1
1077356	0	6183394	1
1077356	0	159911	1
1077356	0	1398113	1
